,Kategori,Nama_Toko,Lokasi_Toko,Nama_Produk,Harga_Produk,Terjual,Rating,Tanggal
20309,Dapur,rumahbarangmu,Kab. Klaten,Rak Panci Susun Tingkat 4 Serbaguna Rak Penyimpanan Dapur Rak Untuk Wajan Dan Panci Besi SNI Kokoh Praktis Tanpa Bongkar Pasang Garansi Produk,68699,1,0.0,8/1/2025
20310,Dapur,longgechuanmei1hao,Kab. Tangerang,Rak tutup panci cangkang dapur mewah ringan rak penyimpanan spatula tempat duduk meja untuk artefak tutup panci,32999,3,0.0,8/1/2025
20311,Dapur,TerpercayaClean,Kab. Tangerang,"Soeasy Pembersih Saluran Tersumbat — Ampuh Larutkan Lemak Dapur, Lancarkan Pipa, Hilangkan Bau Toilet & Usir Serangga3",49800,30,0.0,8/1/2025
20312,Dapur,SoEasyOfficial,Kab. Tangerang,"Soeasy Pembersih Saluran Tersumbat — Ampuh Larutkan Lemak Dapur, Lancarkan Pipa, Hilangkan Bau Toilet & Usir Serangga6",49800,2,0.0,8/1/2025
20313,Film,Supcase Official ID,Jakarta Barat,Screen Protector Samsung Galaxy Z Fold 7 Fold7 SNAPFIT Screen Guard Hydrogel Clear Protector Film  Film Fullset,99000,0,0.0,8/1/2025
20314,Film,Tokooce,Jakarta Pusat,Premium Glass Film expert,112000,0,0.0,8/1/2025
20315,Film,KACA FILM INDO TROPIS,Tangerang,KACA FILM XENIUM QUANTUM IR 99 ( ORIGINAL & BERGARANSI RESMI),28333,0,0.0,8/1/2025
20316,Film,CUKI SEMBAKO,Kab. Bekasi,Minyak Goreng Filma 2L Karton / Dus,125000,60,0.0,8/1/2025
20317,Film,KMAIXA,Jakarta Barat,Anti Gores Tempered Glass with Case for Samsung Galaxy Watch 8 40mm 44mm Hard PC Screen Protector Film Scratch-Resistant Cover Bumper Frame Accessories for Jam Tangan Smartwatch Samsung Galaxy Watch 8,38500,0,0.0,8/1/2025
20318,Film,Supcase Official ID,Jakarta Barat,Screen Protector Samsung Galaxy Z Flip 7 Flip7 SNAPFIT Screen Guard Anti Gores Engsel Pelindung Hinge Clear Hydrogel Protector Film Luar Dalam Fullset Inside Outside,56000,0,0.0,8/1/2025
20319,Film,SLOVEY_NEW,Kab. Tangerang,Case Pelindung for Huawei Watch Fit4 Pro | PC Keras for huawei watch fit 4 /Soft | Film Kaca Tempered Lengkap,21999,1,0.0,8/1/2025
20320,Film,KMAIXA,Jakarta Barat,TPU Soft Case for Samsung Galaxy Watch 8 40mm 44mm Anti Gores Screen Protector Film Scratch-Resistant Cover Bumper Accessories for Jam Tangan Smartwatch Samsung Galaxy 8 40/44mm,38500,0,0.0,8/1/2025
20321,Film,AikenManstore,Jakarta Pusat,PAKET AUDIO MOBIL MERK VENOM FREE SPEAKER SEPASANG DAN KACA FILM,1475000,0,0.0,8/1/2025
20322,Film,Filmty Fiber,Kab. Tangerang,Flimty rasa Blackcurrant - 1 box isi 16 sachet (Paling Dicari di 2025) [Promosi khusus persediaan terbatas!],159999,13,0.0,8/1/2025
20323,Film,PURESUSHOP,Kab. Tangerang,"【TECH TERBARU】Drone S2S 8K Folding RC dengan Dual Camera 4K/60FPS, Optical Flow Positioning + GPS Global, Auto Hover Presisi, Follow Me & Gesture Control, Cocok untuk Pembuatan Film & Survey Udara",658155,0,0.0,8/1/2025
20324,Film,CAMERA 89,Depok,Profesional Clapper Board Colorfull Acrylic White Cutting Film Cut - clapper putih,235904,0,0.0,8/1/2025
20325,Film,CAMERA 89,Depok,Profesional Clapper Board Colorfull Acrylic White Cutting Film Cut - clapper putih,243200,0,0.0,8/1/2025
20326,Film,QUTOSUSHOP,Kab. Tangerang,"【BONUS 3 Filter Lens】Drone P20 Pro dengan GPS Positioning Akurat + Auto Return Home, Night Vision 1080P, 3 Speed Mode (Low/Med/High) - Mainan Edukasi Anak SD & Alat Pendukung Shooting Film Pendek Kamera Remote Foto Camera Wifi",4663880,0,0.0,8/1/2025
20327,Film,QUTOSUSHOP,Kab. Tangerang,"【BONUS 3 Filter Lens】Drone P20 Pro dengan GPS Positioning Akurat + Auto Return Home, Night Vision 1080P, 3 Speed Mode (Low/Med/High) - Mainan Edukasi Anak SD & Alat Pendukung Shooting Film Pendek Kamera Remote Foto Camera Wifi",4080895,0,0.0,8/1/2025
20328,Film,QEDAGOSHOP,Kab. Tangerang,"【BONUS 3 Filter Lens】Drone P20 Pro dengan GPS Positioning Akurat + Auto Return Home, Night Vision 1080P, 3 Speed Mode (Low/Med/High) - Mainan Edukasi Anak SD & Alat Pendukung Shooting Film Pendek Kamera Remote Foto Camera Wifi",4080895,0,0.0,8/1/2025
20329,Film,Yneba,Tangerang,Oil Film Brush - Hapus Minyak di Kaca dalam Sekali Gesek dengan Desain Aplikator Terintegrasi Harga Terjangkau,35800,100,4.8,8/1/2025
20330,Film,PURESUSHOP,Kab. Tangerang,"【GRATIS CASE】Drone S2S 8K Profesional dengan Brushless Motor Super Senyap, Baterai 8000mAh Jarak 3KM, Fitur Auto Return Home, Tracking Object Cerdas, Ideal untuk Shooting Film & Fotografi Udara",658155,0,0.0,8/1/2025
20331,Film,NomorCantik 99ShopDepok,Depok,Model No Cantik THREE 11 DIGIT Earphone & Headphone Berkualitas Desain Ergonomis Nyaman Digunakan Lama untuk Musik & Menonton Film Mengurangi Kebisingan,370000,0,0.0,8/1/2025
20332,Film,NomorCantik 99ShopDepok,Depok,Model No Cantik 8686 TSEL Earphone & Headphone Berkualitas Desain Ergonomis Nyaman Digunakan Lama untuk Musik & Menonton Film Mengurangi Kebisingan,94900,0,0.0,8/1/2025
20333,Film,NomorCantik 99ShopDepok,Depok,Model No Cantik 42000 TSEL Earphone & Headphone Berkualitas Desain Ergonomis Nyaman Digunakan Lama untuk Musik & Menonton Film Mengurangi Kebisingan,180000,0,0.0,8/1/2025
20334,Film,NomorCantik 99ShopDepok,Depok,Model No Cantik 11D 13141516 TSEL Earphone & Headphone Berkualitas Desain Ergonomis Nyaman Digunakan Lama untuk Musik & Menonton Film Mengurangi Kebisingan,1385000,0,0.0,8/1/2025
20335,Film,NomorCantik 99ShopDepok,Depok,Earphone & Headphone Berkualitas Model No Cantik X.L. 88.5 Desain Ergonomis Nyaman Digunakan Lama untuk Musik & Menonton Film Mengurangi Kebisingan,99950,0,0.0,8/1/2025
20336,Film,NomorCantik 99ShopDepok,Depok,Model No Cantik 11 DIGIT IIOO TSEL Earphone & Headphone Berkualitas Desain Ergonomis Nyaman Digunakan Lama untuk Musik & Menonton Film Mengurangi Kebisingan,334900,0,0.0,8/1/2025
20337,Film,Primary Focuss,Jakarta Barat,Carbon Fiber Back Skin Protector Samsung Galaxy Z Flip 7 Flip7 SNAPFIT Non-slip Anti-Fingerprints Back Film Sticker (Not Glass),4500,0,0.0,8/1/2025
20338,Musik,RobotSmartPower,Kab. Tangerang,ROBOT RB120 Speaker Bluetooth 5.3 RGB Waterproof IPX4 Portable 8 Jam Putar Musik Speaker Bass Outdoor Indoor Garansi 1 Tahun [Bisa COD],89000,0,0.0,8/1/2025
20339,Musik,Metta Acc,Jakarta Barat,X55 TWS Bluetooth Earphone Wireless Headset Bass Stereo Nyaman Dipakai Cocok Musik Gaming Harian,38900,5,5.0,8/1/2025
20340,Musik,Galaxyshop18_NEW,Jakarta Barat,X55 TWS Bluetooth Wireless Earphone Bass Stereo Musik Mic Jernih Desain Sporty Ringan Modern,38900,7,4.0,8/1/2025
20341,Musik,AnFaiz_NEW,Kab. Bogor,"flashdisk full music - Flashdisk 32GB Isi Ribuan L@gu Format MP3 MP4 – Colok Langsung Putar Musik, Cocok di Mobil, TV, & Speaker! - Bonus OTG Untuk Setiap Pembelian - Storage",85000,1000,5.0,8/1/2025
20342,Musik,manrobbuka,Kab. Garut,Tas Ransel Custom Patch Band Rock & Racing Motor - Gaya Unik Anak Musik & Otomotif Backpack,33120,2,5.0,8/1/2025
20343,Musik,AnFaiz_NEW,Kab. Bogor,"flashdisk full music - Flashdisk 32GB Isi Video Musik Karaoke Format MP4 – Tinggal Colok Langsung Nyanyi Tanpa Kuota! - Cocok untuk Mobil, TV, Laptop, HP - Bonus OTG Untuk Setiap Pembelian!",80000,100,5.0,8/1/2025
20344,Musik,Zenly.kids,Jakarta Utara,Zen - Mainan 6in1/Mainan Edukasi Multifungsi Bayi/Lagu Musik Hexahedron /Mainan musik anak / mainan xylophone / mainan edukasi bayi bersuara,145600,0,0.0,8/1/2025
20345,Musik,PIKTOKO-TK,Kab. Tangerang,Pik Gitar 18 24pcs Pick Gitar Akustik Pemetik Gitar Alice Ukuran 0.58 0.71 0.81 0.96 1.00 1.20 1.50 2.00mm Alat Musik Gitar,29000,0,0.0,8/1/2025
20346,Musik,luckyshopline,Jakarta Barat,Mainan Toko Donat 34 PCS + Musik & Lampu | Donut Shop Kasir Anak Edukasi Roleplay SNI,160880,0,0.0,8/1/2025
20347,Musik,luckyshopline,Jakarta Barat,[BIG SALE] baby rattles baby first tambourine mainan musik bayi baby music toys,38500,0,0.0,8/1/2025
20348,Musik,Jepalo shop Makassar,Makassar,Mainan Xylophone Alat / Musik Kayu Anak Bayi Kolintang / mainan angklung / angklung,27500,0,0.0,8/1/2025
20349,Musik,DG96supply.co,Kab. Bandung,Kaos Band Radiohead Mix / kaos Radiohead / t shirt Radiohead / t shirt band vintage / t shirt band oversize / kaos musik / kaos band vintage / kaos band oversize / baju musik / tshirt musik / tshirt band / kaos pria wanita premium katun combed 24s,93600,0,0.0,8/1/2025
20350,Musik,DG96supply.co,Kab. Bandung,baju kaos band guns n roses mix / kaos gnr / kaos musik / kaos band / t-shirt band gnr / t-shirt musik / t shirt band vintage / t shirt band oversize / baju band / baju musik / kaos band / kaos pria wanita brand premium katun combed 24s,93600,0,0.0,8/1/2025
20351,Musik,JOYCO Alat Tulis,Jakarta Utara,[COD] Mainan Anak Robot Gurita Menari Lucu Robot Octopus Dancing Ada Musik Dan Lampu,129000,0,0.0,8/1/2025
20352,Musik,Triumph International,Kab. Tangerang,"Hoverboard Smart Balance Wheel 7 Inch - Mainan Anak & Dewasa, Anti Slip dengan Bluetooth Musik, LED Warna-Warni, Baterai Tahan Lama",919000,0,0.0,8/1/2025
20353,Musik,SLOVEY_NEW,Kab. Tangerang,"ZL77J Jam Tangan Olahraga | Layar 2.01 inci | Kontrol Musik, Pesan & Pemantauan Kesehatan",199999,0,0.0,8/1/2025
20354,Musik,Book-Store,Jakarta Barat,Speaker Monitor Recording Flat UM Audio - UM5K - Kuning,682000,0,0.0,8/1/2025
20355,Musik,HariIniMauApa,Tangerang,Tongkat Sihir Harry Potter Tongkat Sihir Hermione Tongkat Bercahaya dengan Musik untuk Halloween Tongkat Voldemort Proporsi,29000,0,0.0,8/1/2025
20356,Musik,Book-Store,Jakarta Barat,BareTone Speaker Portable MAX15NB Speaker Bluetooth 15 Inch Portable Support Micro SD & USB -Garansi Resmi 1 Tahun,2266000,0,0.0,8/1/2025
20357,Musik,MrAltos,Depok,PROMO Original Marshall Stanmore III Speaker Bluetooth Bass Kuat Suara Hi-Fi Desain Retro High Quality Portable Bluetooth Speaker Home Outdoor Wireless Kualitas Suara 360 Degree Sound Bluetooth Audio Garansi 1 tahun - Black,6890,0,0.0,8/1/2025
20358,Musik,ToniesOfficial,Kab. Gresik,Speaker Bluetooth Bonus Mic Karaoke Salon Aktif Portable Radio FM Music Box Wireless,50000,0,0.0,8/1/2025
20359,Musik,Minisoho,Jakarta Utara,COD Mainan Anak Robot Dance Octopus Menari Lucu Robot Gurita Dancing Ada Musik Dan Sensor Anti Tabrak & Musik,129000,3,0.0,8/1/2025
20360,Musik,LA MUSIC,Kab. Bogor,FLASHDISK FULL MUSIK MP3 & MP4,84000,0,0.0,8/1/2025
20361,Musik,HERMAN TAGA,Jakarta Barat,Mini earphone nirkabel headphone reduction reduction game sport headset tidur bluetooth 5.3 earbud HIFI musik stereo,54000,1,0.0,8/1/2025
20362,Musik,Royal High Quality,Jakarta Pusat,Bluetooth Receiver  Audio / Dongle USB Bluetooth Audio Receiver Music Tanpa Kabel Aux / AV Receiver,14550,1,0.0,8/1/2025
20363,Musik,Acome Indonesia,Kab. Tangerang,【BISA COD】ACOME AWF101 Smart Watch 1.83” TFT Screen Bluetooth Call IP68 Waterproof 100+ Sports Mode Sleep & Health Monitoring Music/Camera Control Long Battery Life Up to 7 Days Standby 30 Days - Garansi Resmi 1 Tahun,219900,0,0.0,8/1/2025
20364,Musik,Kaos Nyaman_NEW,Jakarta Barat,Kaos Streetstyle Retro – Desain Grafis Unik dengan Nuansa Musik & Gaya Urban,100000,1,0.0,8/1/2025
20365,Musik,Honnebox,Bandar Lampung,"Kotak Musik Kayu Automatic Hadiah Spesial – Custom Nama, Tulisan & Foto",147000,0,0.0,8/1/2025
20366,Musik,Lovful offical,Kab. Tangerang,Lovful -Premium 24s cotton combed Kaos t shirt polos unisex embos Oversize Cartoon cute music cat Printing T-shirt Atasan Baju Korean Style Distro Pria N0454 kaos distro,57000,1,5.0,8/1/2025
20367,Musik,Metta Acc,Jakarta Barat,895B TWS Bluetooth Wireless Earphone Musik Stereo Mic Jernih Suara Bass Nyaman Dipakai Harian,38800,1,0.0,8/1/2025
20368,Musik,AITU.ID,Jakarta Barat,Aitu Pro Gen 3 LED Touch Screen ANC Active Noice Reduction TWS True Wireless Stereo Equalizer Music Mode Bluetooth 5.4 Ferefit Application Support,245000,1,0.0,8/1/2025
20369,Musik,Galaxyshop18_NEW,Jakarta Barat,895B TWS Bluetooth Wireless Earphone Stereo Musik Bass Mic Jernih Nyaman Dipakai Harian Outdoor,38800,1,0.0,8/1/2025
20370,Musik,Minisoho,Jakarta Utara,Mainan Anak Robot Dance Octopus Menari Lucu Robot Gurita Dancing Ada Musik Dan Sensor Anti Tabrak & Musik,129000,3,0.0,8/1/2025
20371,Musik,Fetch Acc_NEW,Jakarta Barat,895B Headset Bluetooth Wireless TWS Earphone Mic In-Ear Display Bass Nyaman Buat Musik Gaming,38800,1,0.0,8/1/2025
20372,Musik,Fetch Acc_NEW,Jakarta Barat,X55 TWS Headset Bluetooth Wireless Earphone Desain Stylish Mic Jernih Nyaman untuk Musik Gaming,38900,1,0.0,8/1/2025
20373,Musik,Sukses7878,Jakarta Pusat,"XT-29 + Mic Handsfree Stereo Music Earphone Headset in-ear Extra Bass Kabel Jack 3,5mm Universal",10500,1,0.0,8/1/2025
20374,Musik,Suzuhime Store,Jakarta Selatan,[Suzuhime Store] Barang Baru Lampu Natal Hati - Musik Bergaransi READY,40256,0,0.0,8/1/2025
20375,Musik,Four teen,Kediri,[AKSESORIS AESTHETIC] KEYCHAIN TENXI KASIH ABA ABA MUSIK BARCODE SPOTIFY STAINLESS - GANTUNGAN KUNCI AKRILIK Hadiah Kaca Ganci,29999,0,0.0,8/1/2025
20376,Musik,Four teen,Kediri,[AKSESORIS AESTHETIC] KEYCHAIN lany cause you have to  MUSIK BARCODE SPOTIFY STAINLESS - GANTUNGAN KUNCI AKRILIK Hadiah Kaca Ganci,29999,0,0.0,8/1/2025
20377,Gaming,ProStoreComputer,Jakarta Utara,ASUS VIVOBOOK PRO 16 K3605VU I9 13900 RTX4050 32GB 16GB 1TB SSD  W11 OFFICE 16.0WUXGA - LAPTOP ULTRABOOK NOTEBOOK GAMING,17284000,100,5.0,8/1/2025
20378,Gaming,oraimo AudioLab,Jakarta Pusat,[Exclusive TONI_CU] oraimo Vibe OTW-3001 Earphone V5.2 Bluetooth Stereo Nirkabel Sesungguhnya Anc Enc Desain Slider Bass Havy Hitam Earphone TWS Bluetooth Gaming Full Bass Murah Noise Cancelling Mic TRUE Wireless Design Black asdf,114900,0,0.0,8/1/2025
20379,Gaming,ProTech Com,Jakarta Pusat,XIAOMI GAMING MONITOR 27 INCH G27QI IPS QHD 2K 1440P 1MS 180HZ DELTA E2 3Y,2749000,1,5.0,8/1/2025
20380,Gaming,Gaming Laptop ID,Jakarta Utara,"Asus Gaming V16 V3607VU Core  i7 240H RTX4050 16GB 512GB W11+OHS 16.0"" WUXGA 144HZ",15989000,15,5.0,8/1/2025
20381,Gaming,LAPTOP SHOP ID,Jakarta Utara,LAPTOP AXIOO HYPE 7 AMD X8 RYZEN 7 6800H 32GB 1TB W11 14.0FHD GAMING,7639000,10,5.0,8/1/2025
20382,Gaming,ENVICSTORE,Jakarta Utara,HP GAMING ZTE NUBIA NEO3 GT 5G 8GB 256GB - GARANSI RESMI,2379000,40,5.0,8/1/2025
20383,Gaming,GOODGAMINGSHOP,Jakarta Pusat,AJAZZ AK820 Monochrome V2 75% Hotswappable Keyboard With Gasket Mount Rotary Knob - Gaming Keyboard,379000,12,5.0,8/1/2025
20384,Gaming,GOODGAMINGSHOP,Jakarta Pusat,VortexSeries F1 IGNIX / VortexSeries F1 Pro IGNIX Series | Vortex F1 / Vortex F1 Pro - Ultra Light Wireless Tri Mode Gaming Mouse PixArt PAW 3311 / 3395 PRO- Gaming Mouse,319000,6,5.0,8/1/2025
20385,Gaming,AI Official Store,Jakarta Utara,ASUS VIVOBOOK PRO 16 K3605VU I9 13900 RTX4050 32GB 16GB 1TB SSD  W11 OFFICE 16.0WUXGA - LAPTOP ULTRABOOK NOTEBOOK GAMING,17284000,90,5.0,8/1/2025
20386,Gaming,VortexSeries,Jakarta Barat,VortexSeries IGNIX Series | Ultra Light Wireless Tri Mode Gaming Mouse PixArt PAW 3311 / 3395 PRO,329000,0,0.0,8/1/2025
20387,Gaming,AGRES ID,Jakarta Utara,"SKYWORTH H24G30Q Monitor Gaming 24 inch 2K 180Hz 24"" 2K 180Hz - Stand Bawaan, Bubble Wrap",2099000,0,0.0,8/1/2025
20388,Gaming,VortexSeries,Jakarta Barat,VortexSeries IGNIX Series | Ultra Light Wireless Tri Mode Gaming Mouse PixArt PAW 3311 / 3395 PRO,329000,19,0.0,8/1/2025
20389,Gaming,SKCBO,Jakarta Utara,SKCBO Gaming Headset Bluetooth Earphone Wireless Sport TWS Neckband Olahraga Headphone Nirkabel Earbud Full Bass HiFi Stereo untuk Iphone Android Ponsel,33900,0,0.0,8/1/2025
20390,Gaming,TokoTeknoPro,Jakarta Utara,Vortexseries Vortex Ignix F1 / Ignix F1 Pro Wireless Mouse Gaming 3in1 Connection,319000,0,0.0,8/1/2025
20391,Gaming,TokoTeknoPro,Jakarta Utara,Vortexseries Vortex Ignix F1 / Ignix F1 Pro Wireless Mouse Gaming 3in1 Connection,319000,18,0.0,8/1/2025
20392,Gaming,Daanish018,Kab. Cilacap,Kursi Gaming Premium Quality Bangku Gaming Chair Komputer Kursi Gaming Game Murah Hidrolik - 313 Gold,990000,0,0.0,8/1/2025
20393,Gaming,Daanish018,Kab. Cilacap,SAPPORO DALLAS PANDA - Gaming Chair | Kursi Gaming Karakter 2D - Pink,2640000,0,0.0,8/1/2025
20394,Gaming,Lenovo Authorized Yogyakarta,Yogyakarta,"Lenovo Legion R32qc-30 | 31.5"" VA 180Hz 2560x1440 2K 99%sRGB Curved Gaming Monitor",4049000,0,0.0,8/1/2025
20395,Gaming,Molong pc,Jakarta Utara,"Intel i5 12450H PC gaming full set ,mini komputer desktop cocok untuk kantor bisnis desain grafis keyboard dan mouse gratis",1699999,0,0.0,8/1/2025
20396,Gaming,Smart Media Computer,Makassar,ASUS TUF Gaming A14 FA401UH|Ryzen 7 260 | 32GB | 512GB | RTX5050 8GB | 14” 2.5K 165Hz | sRGB 100% | W11+OHS+M365,23956000,0,0.0,8/1/2025
20397,Gaming,INFONET Bekasi Cyber-Park,Bekasi,"ASUS TUF GAMING A16 FA608UP-R757J6G-HM RYZEN 7 260 16GB 1TB SSD RTX5070 8GB 16"" WUXGA W11 OH24 + M365 JAEGER GRAY MS BP",24499000,0,0.0,8/1/2025
20398,Gaming,Gaming Laptop ID,Jakarta Utara,"Acer Swift Edge 14 AI OLED Touch SFE14 Ultra 7 258V 32GB 1TB W11 + OHS 14"" 2.8K 120Hz",24589000,100,0.0,8/1/2025
20399,Gaming,Gaming Laptop ID,Jakarta Utara,"Acer Predator Helios Neo OLED 16S AI Ultra 9 275HX RTX 5060 8GB/16GB 1TB W11 + OHS 16"" WQXGA 240Hz",32989000,100,0.0,8/1/2025
20400,Gaming,Omega Premium Store,Medan,VGA ZOTAC GAMING GeForce RTX 5070 Ti SOLID CORE OC,15489000,0,0.0,8/1/2025
20401,Gaming,Lenovo Store by Infonet,Jakarta Pusat,"Lenovo Legion 5i 15IRX10 I7 14700HX 24GB DDR5 512GB SSD RTX5050 8GB GDDR7 15.6"" WQXGA OLED 165Hz 100% DCI-P3 W11 OHS ECLIPSE BLACK [83LY004RID]",23559000,2,5.0,8/1/2025
20402,Gaming,LAPTOP SHOP ID,Jakarta Utara,"Lenovo LOQ 15 i7-12650H RTX 4050 6GB / 16GB RAM / 512GB SSD / Windows 11 / 15.6"" FHD IPS 144Hz",13689000,1,0.0,8/1/2025
20403,Gaming,Asus Indonesia Official,Jakarta Timur,[FREE MOUSE] ASUS Gaming K16 K3605VC-I735B6T-HM - Indie Black [Intel Core i7-13620H / NVIDIA GeForce RTX 3050 / 16GB / 512GB / WIN11 / OHS24 / M365],12199000,1,0.0,8/1/2025
20404,Gaming,Lenovo Store by Infonet,Jakarta Pusat,"Lenovo LOQ 15IRX10 i7-13700HX 12GB DDR5 512GB SSSD RTX 5050 8GB 15.6"" FHD IPS 144Hz 100% sRGB W11 OHS STORM GREY BG+M100 [83JE00KAID]",18459000,1,5.0,8/1/2025
20405,Gaming,Lenovo Legion Official,Jakarta Pusat,LENOVO LEGION GAMING MONITOR CURVED 34 INCH R34W-30,4219000,2,0.0,8/1/2025
20406,Gaming,Gaming Laptop ID,Jakarta Utara,"MSI Crosshair 16 HX Ultra 9 275HX RTX 4070 16GB 1TB SSD 16"" QHD+ 240Hz 100% DCI-P3",32389000,20,0.0,8/1/2025
20407,Gaming,KonCept DS,Surabaya,Fantech Shooter III WGP13S Gamepad Multi Platform Wireless Android PC PS Gaming Controller Joystick USB Type C,350000,0,0.0,8/1/2025
20408,Gaming,arfshop77,Jakarta Pusat,MSI Claw Gaming Console Windows 11 Ultra 7 155H RGB Button 7″ FHD 120Hz 100%sRGB Touchscreen 53Whr Windows 11 2YR WTY - Claw A1M Ultra 5 512GB,3199600,2,0.0,8/1/2025
20409,Gaming,MBK Shopping Store,Kab. Tangerang,"Kursi Gaming Profesional MBK - Kursi Kantor Ergonomis dengan Pijat & RGB, Adjustable, Nyaman untuk Kerja & Game",1299000,0,0.0,8/1/2025
20410,Gaming,Top Tech Comp,Jakarta Utara,DIGITAL ALLIANCE GAMING MONITOR DA25-RE200 25 INCH IPS FHD 1080P 1MS 200HZ,1590000,7,0.0,8/1/2025
20411,Gaming,AR PHONE 02,Kab.Ciamis,Gamen GH1600 Gaming Headset.,202500,0,0.0,8/1/2025
20412,Gaming,GadgetGlow Store,Jakarta Pusat,INKAC llano V10 Pro Gaming Laptop Cooling Pad With Powerful 4.72 Inch External Turbo Cooling Fan RGB Light Cooler For Computer 13-17.3in Pendingin Laptop Gaga Blower Button Control,1259999,1,5.0,8/1/2025
20413,Gaming,arfshop77,Jakarta Pusat,"MSI Claw A1M Ultra 5 135H / Ultra 7 155H 16GB 1TB 120Hz 7"" FHD IPS | Handheld Gaming Windows 11 Resmi - Ultra 5 135H 16/512",2999600,1,0.0,8/1/2025
20414,Gaming,arfshop77,Jakarta Pusat,ZOTAC GeForce RTX 5070 Twin Edge 12GB OC GDDR7 - VGA RTX5070 DDR7 Blackwell Graphic Card,4060000,1,0.0,8/1/2025
20415,Gaming,arfshop77,Jakarta Pusat,Advan X Play Handheld Gaming PC R7 7840U AMD Ryzen AI IPS 120Hz 16GB 512GB W11 XPlay Console,3999600,0,0.0,8/1/2025
20416,Gaming,JazzyStone,Jakarta Pusat,"INKAC llano V10 Pro Cooling Pad Pendingin Laptop Rpm 3500 Kipas Kipas Turbo-Kipas Raksasa yang Kuat Pendingin Laptop Gaming Dengan Kurung yang Dapat Disesuaikan untuk Laptop 13-17,3 inci Kontrol Tombol",1259999,1,5.0,8/1/2025
20417,Gaming,GOODGAMINGSHOP,Jakarta Pusat,SADES Tyto Cardioid Gaming Microphone - Microphone,410000,1,0.0,8/1/2025
20418,Gaming,Sarung Jempol Ninjayu,Kab. Nganjuk,Sarung Jempol Gaming Ninjayu Aksesoris Game Free Fire & Mobile Legends dll,28000,1,0.0,8/1/2025
20419,Gaming,DIGITAL ZONE_NEW,Jakarta Pusat,VortexSeries IGNIX F1 PRO  Ultra Lightweight PixArt PAW3395 Wireless Gaming Mouse,519000,1,0.0,8/1/2025
20420,Gaming,Infinitas,Jakarta Barat,Dysphoria Mika Poron Base Gaming Mousepad (Speed),565250,1,5.0,8/1/2025
20421,Gaming,Sarung Jempol Ninjayu,Kab. Nganjuk,PAKET BUNDLING Sarung Jempol Gaming Ninjayu Aksesoris Game Free Fire & Mobile Legends dll,47000,1,0.0,8/1/2025
20422,Gaming,Ajazz Indonesia,Jakarta Barat,Ajazz AK820 Monochrome V2 Wired Mechanical Keyboard Gaming,419000,2,0.0,8/1/2025
20423,Gaming,Oaktree,Jakarta Utara,Oaktree Funcooler N26 Ai Fan Cooler Radiator Pendingin HP Cooling Fan Gaming,119000,1,0.0,8/1/2025
20424,Gaming,Infinitas,Jakarta Barat,Gateron Jade Ruby Gaming Magnetic Hall Effect Keyboard switch (Linear),12350,18,0.0,8/1/2025
20425,Gaming,Infinitas,Jakarta Barat,Gateron Apollo Gaming Magnetic Hall Effect Keyboard switch (Linear),7268,5,0.0,8/1/2025
20426,Gaming,VieralGT,Jakarta Utara,VortexSeries Vortex IGNIX F1 / F1 PRO LightWeight Mouse Gaming 51G  Tri-Connection Bonus Mousepad,309000,2,0.0,8/1/2025
20427,Gaming,Gaming Laptop ID,Jakarta Utara,"LENOVO THINKPAD L13 I5 1335 16GB 512GB W11 13.3"" FHD IPS",9889000,1,5.0,8/1/2025
20428,Gaming,Gaming Laptop ID,Jakarta Utara,"Axioo Pongo 775 - i7 13620H RTX 5070 16GB 512GB Windows 11 home 16"" QHD 180Hz 100% sRGB",20589000,100,0.0,8/1/2025
20429,Gaming,Gio Gaming Shop,Surabaya,Headset Gaming Fantech TONE II HQ56 Mobile Gaming Headset,85000,0,0.0,8/1/2025
20430,Gaming,Infinitas,Jakarta Barat,Gateron Jade Sakura Gaming Magnetic Hall Effect Keyboard switch (Linear),17575,18,0.0,8/1/2025
20431,Gaming,Gadget Gear GGO,Surabaya,Fantech RAIGOR III Mouse Wireless Gaming Rechargeable Baterai Silent Click 2.4 GHz WG12 WG12RS,91000,0,0.0,8/1/2025
20432,Gaming,Gaming Laptop ID,Jakarta Utara,LENOVO YOGA 7 2IN1 14 OLED TOUCH I7 1360P 16GB 1TB W11 14.0 2.8K 90HZ,13589000,1,0.0,8/1/2025
20433,Gaming,Infinitas,Jakarta Barat,Gateron Green Dragon Gaming Magnetic Hall Effect Keyboard switch (Linear),10925,6,0.0,8/1/2025
20434,Gaming,BaliByte Bazaar,Jakarta Pusat,COD INKAC llano V10 Pro Gaming Laptop Cooling Pad Pendingin Laptop RGB Dudukan Pendingin Laptop dengan Kipas Pendingin Turbo Bertenaga Rpm 3500 Kecepatan yang Dapat Disesuaikan Komputer Pendinginan Cepat 13-17.3in 4-Port USB C&A,1259999,1,5.0,8/1/2025
20435,Gaming,LAPTOP SHOP ID,Jakarta Utara,LENOVO LOQ 15 I5 13450HX RTX5050 12GB 512GB W11+OHS+M365B 15.6FHD 144HZ 100SRGB 24ZRGB,17089000,60,5.0,8/1/2025
20436,Gaming,Infinitas,Jakarta Barat,Gateron Jade MAX Gaming Magnetic Hall Effect Keyboard switch (Linear),14725,1,0.0,8/1/2025
